,code,road,desc,lat,lng,in_WD,in_H,out_WD,out_H,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
1553,28461,Jurong East Ave 1,Blk 347,1.345332402809,103.73205383657178,2257.285714285714,1039.2698412698412,2165.190476190476,914.1428571428571,YUHUA WEST,JESZ01,JURONG EAST,JE,WEST REGION,WR
1554,28469,Jurong East Ave 1,Blk 316,1.34612717332075,103.73193313637753,1595.5396825396826,684.6507936507936,1466.5238095238096,700.2698412698413,YUHUA WEST,JESZ01,JURONG EAST,JE,WEST REGION,WR
1555,28471,Jurong East St 32,Opp Blk 311,1.34811145616559,103.73224640616968,221.95238095238096,48.76190476190476,374.8095238095238,101.2063492063492,YUHUA WEST,JESZ01,JURONG EAST,JE,WEST REGION,WR
1556,28481,Jurong East St 32,Blk 306,1.34618139069958,103.73421591577221,106.60317460317461,43.11290322580645,183.25396825396825,71.38709677419355,YUHUA WEST,JESZ01,JURONG EAST,JE,WEST REGION,WR
1557,28491,Jurong East Ave 1,Opp Jurong Polyclinic,1.34905596073619,103.7307863306416,2503.904761904762,581.3650793650794,2457.0158730158732,706.1428571428571,YUHUA WEST,JESZ01,JURONG EAST,JE,WEST REGION,WR
1558,28499,Jurong East Ave 1,Jurong Polyclinic,1.34963044051902,103.73046199733298,2674.3650793650795,766.6825396825396,2496.7301587301586,586.1428571428571,YUHUA WEST,JESZ01,JURONG EAST,JE,WEST REGION,WR
1559,28501,Jurong West Ave 1,Blk 490,1.34980328426271,103.72737769835274,1272.4126984126983,333.25396825396825,1534.3015873015872,501.8095238095238,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1560,28509,Jurong West Ave 1,Blk 422,1.35003470887569,103.72654009750788,1642.1746031746031,541.8412698412699,1113.7301587301588,327.9047619047619,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1561,28511,Jurong West Ave 1,Blk 463,1.35063596491215,103.7237236090261,4226.9375,1728.640625,3186.109375,1178.6875,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1562,28519,Jurong West Ave 1,Blk 425,1.35058416759245,103.72452492776075,2209.0476190476193,860.8095238095239,3426.126984126984,1424.904761904762,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1563,28521,Jurong West Ave 1,Blk 457,1.35097548065061,103.72120042369096,1608.873015873016,369.0,993.047619047619,289.9193548387097,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1564,28529,Jurong West Ave 1,Blk 441,1.35117921308914,103.7206511492765,1161.6666666666667,337.2857142857143,1443.7301587301588,349.25396825396825,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1565,28531,Jurong West Ave 1,Blk 536,1.35006115514965,103.71652940446651,841.2222222222222,304.7096774193548,563.7301587301587,212.1290322580645,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1566,28539,Jurong West Ave 1,Blk 538,1.34975477386966,103.71542393424821,683.5333333333333,251.3,897.2833333333333,295.98333333333335,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1567,28541,Jurong West St 42,Blk 551,1.35235805602121,103.7172600000334,855.875,303.3015873015873,994.78125,339.2857142857143,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1568,28551,Jurong West St 42,Blk 560A,1.35309201855261,103.71993998752167,517.3809523809524,181.03174603174602,581.7142857142857,196.57142857142858,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1569,28561,Jurong West St 42,Blk 402,1.35318546958489,103.72232429359829,604.9206349206349,190.87301587301587,639.4603174603175,211.34920634920636,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1570,28571,Jurong West St 42,Blk 416,1.35242067621829,103.72542293305399,730.7301587301587,243.9047619047619,735.2380952380952,280.22222222222223,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1571,28581,Jurong West St 41,Blk 491,1.34925114010527,103.72570564902432,376.7936507936508,129.76190476190476,442.8253968253968,166.87301587301587,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1572,28591,Jurong West St 41,Opp Blk 481,1.34645638903065,103.72538249998607,214.95238095238096,62.12698412698413,145.53968253968253,50.0,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1573,28601,Jurong West St 41,Yuhua Sec Sch,1.34733744665393,103.72316770207861,289.46774193548384,83.81967213114754,182.7741935483871,43.0,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1574,28611,Jurong West St 41,Opp Blk 461,1.34927792310102,103.72106773657399,166.9047619047619,68.11290322580645,67.36507936507937,20.693548387096776,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
1575,28621,Jurong East Ctrl,Blk 241,1.34154348249683,103.74358012428006,1070.7758620689656,297.01666666666665,994.0862068965517,327.6333333333333,YUHUA EAST,JESZ02,JURONG EAST,JE,WEST REGION,WR
1576,28629,Jurong East Ctrl,Blk 266,1.34195331167525,103.74424995812674,689.0833333333334,238.31666666666666,923.7,260.01666666666665,TOH GUAN,JESZ03,JURONG EAST,JE,WEST REGION,WR
1577,28631,Toh Guan Rd,Opp Blk 288D,1.34053157728505,103.74418616293988,1354.3333333333333,376.55555555555554,1436.5873015873017,475.41269841269843,TOH GUAN,JESZ03,JURONG EAST,JE,WEST REGION,WR
1578,28639,Toh Guan Rd,Blk 288E,1.34045649755771,103.74395996871245,1444.111111111111,541.4285714285714,1107.6190476190477,366.8412698412698,TOH GUAN,JESZ03,JURONG EAST,JE,WEST REGION,WR
1579,28641,Toh Guan Rd,Blk 284,1.33917889755759,103.74610320575732,932.1904761904761,322.984126984127,1026.5873015873017,386.3174603174603,TOH GUAN,JESZ03,JURONG EAST,JE,WEST REGION,WR
1580,28649,Toh Guan Rd,Blk 286A,1.33901303401774,103.74603439301079,1501.3174603174602,528.4444444444445,1510.1587301587301,464.1904761904762,TOH GUAN,JESZ03,JURONG EAST,JE,WEST REGION,WR
1581,28651,Toh Guan Rd,Opp IMM Bldg,1.33515192012369,103.74794188238828,583.4262295081967,291.03333333333336,1197.4426229508197,693.7,TOH GUAN,JESZ03,JURONG EAST,JE,WEST REGION,WR
1582,28659,Toh Guan Rd,IMM Bldg,1.33446189256828,103.74767782537164,1489.015873015873,750.1111111111111,838.3650793650794,428.015873015873,TOH GUAN,JESZ03,JURONG EAST,JE,WEST REGION,WR
1583,28661,Toh Guan Rd East,Opp Jurong East Warehse,1.33665522766949,103.74951999566713,209.56140350877192,45.42857142857143,617.421052631579,130.26785714285714,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1584,28669,Toh Guan Rd East,Jurong East Warehse,1.33644500000269,103.74935500317244,427.82456140350877,104.28070175438596,58.50877192982456,23.54385964912281,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1585,28671,Toh Guan Rd East,Alliance Bldg,1.33715229988486,103.75226376356609,229.49122807017545,94.85964912280701,492.05263157894734,128.4561403508772,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1586,28679,Toh Guan Rd East,Hitachi Elevator Bldg,1.33661449274468,103.75110456918219,460.4035087719298,129.2982456140351,310.64912280701753,96.57894736842105,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1587,28681,Toh Guan Rd East,Toh Guan Ctr,1.33720242588623,103.75488889772056,410.29824561403507,88.70175438596492,682.5964912280701,97.28070175438596,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1588,28689,Toh Guan Rd East,Opp Toh Guan Ctr,1.33727934409499,103.75440999786483,757.2982456140351,127.6140350877193,535.3859649122807,132.87719298245614,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1589,28691,Toh Guan Rd East,Wang-Fu Ind Pte Ltd,1.33565242851513,103.75748934005021,147.3090909090909,11.982456140350877,182.36363636363637,13.824561403508772,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1590,28699,Toh Guan Rd East,Opp Uni-Tech Ctr,1.33566850623054,103.75723501585756,213.28070175438597,20.50877192982456,193.140350877193,26.94736842105263,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1591,28701,Toh Tuck Link,Aft Old Toh Tuck Rd,1.33149833298375,103.75773000000456,84.41379310344827,9.947368421052632,116.27586206896552,24.07017543859649,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1592,28709,Toh Tuck Link,Bef Old Toh Tuck Rd,1.331639972025,103.75734406053928,129.83928571428572,25.842105263157894,68.07142857142857,9.508771929824562,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1593,29011,Penjuru Rd,Opp Sanmina-SCI,1.3085474999723,103.73362194401842,541.4137931034483,111.2542372881356,108.17241379310344,22.23728813559322,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1594,29019,Penjuru Rd,Sanmina-SCI,1.30808999973571,103.73376586792706,105.63793103448276,23.526315789473685,606.5172413793103,122.6842105263158,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1595,29021,Penjuru Rd,Aft Jln Buroh,1.31267499889159,103.73450231627747,531.1896551724138,125.01754385964912,278.55172413793105,58.19298245614035,JURONG RIVER,JESZ08,JURONG EAST,JE,WEST REGION,WR
1596,29029,Penjuru Rd,Bef Penjuru Cl,1.3136694444723,103.73497081366901,252.46666666666667,63.75,803.35,282.78333333333336,TEBAN GARDENS,JESZ09,JURONG EAST,JE,WEST REGION,WR
1597,29031,Penjuru Rd,Aft Penjuru Pl,1.31653138767966,103.73538661201253,308.2096774193548,179.05,66.66129032258064,28.866666666666667,JURONG RIVER,JESZ08,JURONG EAST,JE,WEST REGION,WR
1598,29039,Penjuru Rd,Bef Penjuru Wk,1.31791472290937,103.73590151832454,21.25423728813559,10.135593220338983,123.03389830508475,56.50847457627118,TEBAN GARDENS,JESZ09,JURONG EAST,JE,WEST REGION,WR
1599,29041,Tg Penjuru,Ban Joo,1.30630499421009,103.73605370521642,47.089285714285715,7.461538461538462,116.85714285714286,21.192307692307693,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1600,29049,Tg Penjuru,LTH Logistics,1.3059832127393,103.73668670651571,151.4561403508772,29.056603773584907,48.24561403508772,7.283018867924528,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1601,29051,Jln Buroh,Opp Caltex S'pore,1.30462052831604,103.74284927023315,13.563636363636364,5.196428571428571,31.4,10.0,TEBAN GARDENS,JESZ09,JURONG EAST,JE,WEST REGION,WR
1602,29059,Jln Buroh,Caltex S'pore,1.3043728024167,103.74252500205836,44.763636363636365,13.169811320754716,22.418181818181818,5.641509433962264,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1603,29069,Jln Buroh,Aft Pandan Rd,1.30296947780325,103.74607238005542,17.214285714285715,3.471698113207547,7.339285714285714,2.283018867924528,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1604,29071,Pandan Rd,Gas Svc Intl,1.30422665161292,103.75179382878862,21.46551724137931,3.157894736842105,229.32758620689654,46.3859649122807,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1605,29081,Pandan Rd,Franklin Offshore,1.30177859797596,103.75284433363814,13.25,3.86,92.30357142857143,18.26,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1606,29089,Pandan Rd,Swanson Plastics,1.30146754204298,103.75270485878043,100.16666666666667,21.654545454545456,10.74074074074074,3.181818181818182,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1607,29091,Pandan Rd,Opp Sia Huat,1.29941886215176,103.75254392626566,28.25862068965517,7.982142857142857,128.01724137931035,27.053571428571427,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1608,29099,Pandan Rd,Bef Sia Huat,1.29938668393663,103.75207185742923,110.75438596491227,27.07017543859649,25.0,6.192982456140351,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1609,29101,Pandan Rd,PPL Shipyard,1.29856077859667,103.74997666563225,37.43333333333333,11.4,113.41666666666667,30.90909090909091,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1610,29109,Pandan Rd,Opp PPL Shipyard,1.29874917121117,103.74969618348408,95.19298245614036,22.24074074074074,43.40350877192982,13.12962962962963,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1611,29111,Pandan Rd,Transerve,1.30002583301409,103.74685194400729,70.67857142857143,15.017857142857142,170.60714285714286,28.571428571428573,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1612,29119,Pandan Rd,Comfortdelgro Engrg,1.30075962146214,103.74720096588953,34.333333333333336,8.464285714285714,135.0,26.410714285714285,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1613,29121,Tg Penjuru,Opp Clp Intl,1.30670185792468,103.73955130573647,83.89090909090909,13.074074074074074,153.56363636363636,22.11111111111111,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1614,29129,Tg Penjuru,Clp Intl,1.30639194302217,103.73949183679694,105.08771929824562,16.964912280701753,88.73684210526316,10.75438596491228,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1615,29139,Pandan Ave,Opp Foh Foh Pte Ltd,1.30295846509397,103.75137448307609,161.75,34.388888888888886,22.464285714285715,3.351851851851852,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1616,29149,Pandan Ave,Senkee Logistics Hub,1.30169278947484,103.7484455108314,305.89473684210526,57.17857142857143,35.59649122807018,4.178571428571429,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1617,29159,Penjuru Rd,Aft Teban Gdns Cres,1.32532489846553,103.73750501985307,11.745762711864407,2.431034482758621,82.55932203389831,18.017241379310345,TEBAN GARDENS,JESZ09,JURONG EAST,JE,WEST REGION,WR
1618,30011,Old Choa Chu Kang Rd,Tengah Air Base,1.37367799480239,103.71422567942253,336.4736842105263,16.410714285714285,116.59649122807018,7.464285714285714,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1619,30019,Old Choa Chu Kang Rd,Opp Tengah Air Base,1.37333306785344,103.71365844785454,85.44827586206897,4.8,347.37931034482756,18.145454545454545,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1620,30021,Old Choa Chu Kang Rd,Opp Keat Hong Camp,1.3744419562273,103.71705234322658,179.40350877192984,27.719298245614034,72.94736842105263,33.98245614035088,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1621,30029,Old Choa Chu Kang Rd,Keat Hong Camp,1.37415602765485,103.71709630730658,67.29310344827586,13.379310344827585,131.74137931034483,31.70689655172414,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1622,30031,Old Choa Chu Kang Rd,Opp Army Logistics Base,1.37461935383489,103.71983865916742,120.64912280701755,60.44642857142857,29.17543859649123,14.410714285714286,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1623,30039,Old Choa Chu Kang Rd,Army Logistics Base,1.37432162221947,103.71981883880738,28.966101694915253,13.083333333333334,257.864406779661,129.73333333333332,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1624,30041,Old Choa Chu Kang Rd,Opp Home Team Academy,1.37462014104762,103.72188815233464,370.89473684210526,39.44642857142857,55.21052631578947,12.517857142857142,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1625,30049,Old Choa Chu Kang Rd,Home Team Academy,1.37431332163268,103.723836557791,75.10526315789474,8.824561403508772,342.7543859649123,79.66666666666667,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1626,30051,Old Choa Chu Kang Rd,Aft Track 14,1.37455576936144,103.72537054756133,29.62962962962963,17.203703703703702,5.962962962962963,2.777777777777778,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1627,30059,Old Choa Chu Kang Rd,Opp Track 14,1.37439935176831,103.72614304198139,3.666666666666667,1.538461538461539,26.94736842105263,10.23076923076923,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1628,30081,Brickland Rd,Opp Hai Inn See Tp,1.37727684686882,103.73431312110678,79.83050847457628,31.509090909090908,57.54237288135593,18.09090909090909,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
1629,30089,Brickland Rd,Aft Hai Inn See Tp,1.377159999987,103.73409166698833,38.89473684210526,14.421052631578947,73.3157894736842,30.736842105263158,FOREST HILL,THSZ01,TENGAH,TH,WEST REGION,WR
1630,30091,Sg Tengah Rd,Chengtai Nursery,1.37943055556701,103.7308563889232,89.53448275862068,57.857142857142854,21.56896551724138,12.910714285714286,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1631,30099,Sg Tengah Rd,Opp Chengtai Nursery,1.37972159795466,103.73122812228895,18.982142857142858,13.703703703703704,99.39285714285714,50.111111111111114,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1632,30101,Brickland Rd,Blk 485B,1.373713,103.738897,233.95,79.28070175438596,21.666666666666668,7.0,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
1633,30109,Brickland Rd,Opp Blk 485A,1.373745,103.738354,5.586206896551724,1.140350877192982,173.17241379310346,57.91228070175438,BRICKLAND,THSZ04,TENGAH,TH,WEST REGION,WR
1634,30111,Brickland Rd,Blk 804B,1.37245788679333,103.74282538457524,67.28813559322033,21.32075471698113,6.389830508474576,2.471698113207547,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
1635,30119,Brickland Rd,AFT CHOA CHU KANG AVE 6,1.37288750001555,103.7404039307868,1.113207547169811,0.25,23.471698113207548,7.557692307692307,BRICKLAND,THSZ04,TENGAH,TH,WEST REGION,WR
1636,30121,Brickland Rd,Blk 805D,1.37211783027051,103.74443713836388,671.2,218.71929824561403,51.61666666666667,13.105263157894736,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
1637,30129,Brickland Rd,OPP BLK 805D,1.37203889001441,103.74381033081468,12.766666666666667,4.568965517241379,531.65,166.93103448275863,BRICKLAND,THSZ04,TENGAH,TH,WEST REGION,WR
1638,31009,Old Choa Chu Kang Rd,Choa Chu Kang Rd End,1.37174374490161,103.6842656135271,,,,,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1639,31011,Jln Bahar,Aft Nanyang Ave,1.35908460846532,103.69389522616177,21.272727272727273,5.714285714285714,1.836363636363636,0.571428571428571,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1640,31019,Jln Bahar,Bef Nanyang Ave,1.35998260495758,103.69398905356208,2.395833333333333,1.25,2.541666666666667,1.111111111111111,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1641,31021,Jln Bahar,Jln Bahar Power Stn,1.36247047014576,103.69287888535482,6.018518518518518,1.541666666666667,14.88888888888889,4.625,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1642,31029,Jln Bahar,Opp Jln Bahar Power Stn,1.36307987152083,103.69296604646463,10.773584905660377,3.456521739130435,6.641509433962264,1.41304347826087,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1643,31031,Jln Bahar,Civil Defence Academy,1.36598890667515,103.69327324255713,222.26315789473685,16.446428571428573,182.64912280701753,29.857142857142858,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1644,31039,Jln Bahar,Opp Civil Defence Academy,1.36563783980926,103.69330818055283,217.3684210526316,16.964912280701753,164.80701754385964,22.56140350877193,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1645,31041,Jln Bahar,Bef Muslim Cemy Path 7,1.36893226400594,103.6939293999916,11.351851851851851,3.232142857142857,24.185185185185187,8.660714285714286,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1646,31049,Jln Bahar,Aft Chr Cemy Path 9,1.36939554385137,103.6942436921991,19.196428571428573,9.509803921568627,13.696428571428571,3.980392156862745,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1647,31051,Jln Bahar,Pusara Aman Mque,1.37226002154624,103.69445182104045,35.473684210526315,20.771929824561404,61.50877192982456,34.8421052631579,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1648,31059,Jln Bahar,Aft Cemy Chapel,1.37207574401713,103.69466807265977,57.857142857142854,37.69090909090909,27.892857142857142,16.98181818181818,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1649,31061,Lim Chu Kang Rd,Opp Lim Chu Kang Camp II,1.37594722202959,103.695570278013,1.142857142857143,0.843137254901961,49.05357142857143,6.058823529411764,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1650,31069,Lim Chu Kang Rd,Bef Old Choa Chu Kang Rd,1.37493138896603,103.69550611102841,72.81818181818181,6.510204081632653,5.454545454545454,1.26530612244898,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1651,31071,Lim Chu Kang Rd,Aft Chinese Cemy Path 11,1.37853314214565,103.69626045229732,0.24390243902439,0.210526315789474,6.0,6.552631578947368,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1652,31079,Lim Chu Kang Rd,Opp Chinese Cemy Path 11,1.37768611102662,103.69632194402648,6.204081632653061,5.523809523809524,1.26530612244898,0.404761904761905,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1653,31081,Old Lim Chu Kang Rd,Opp HQ 5th SIB Camp I,1.38056264189347,103.69732526991169,0.170731707317073,0.263157894736842,9.658536585365853,4.105263157894737,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1654,31089,Old Lim Chu Kang Rd,HQ 5th SIB Camp I,1.37992729418245,103.69711516294915,7.522727272727272,7.075,0.590909090909091,0.225,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1655,31121,Old Choa Chu Kang Rd,Nirvana Memorial Gdn,1.37035531879968,103.68800387696562,,1.2,,0.2,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1656,31129,Old Choa Chu Kang Rd,Aft Nirvana Memorial Gdn,1.36997393445421,103.68740996007186,,0.5,,1.0,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1657,31131,Old Choa Chu Kang Rd,Aft Track 33,1.3721005602879,103.6901494100538,,3.75,,0.125,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1658,31139,Old Choa Chu Kang Rd,Bef Track 33,1.37211281474792,103.69038412231409,,2.0,,3.571428571428572,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1659,31141,Old Choa Chu Kang Rd,CCK Cemy Office,1.37409630689339,103.69342185827556,,1.0,,0.0,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
